Stamp,Invoice No.,Unit,Value
2018-01-20 05:45:00,0,0,0.0
2018-01-20 06:00:00,0,0,0.0
2018-01-20 06:15:00,0,0,0.0
2018-01-20 06:30:00,0,0,0.0
2018-01-20 06:45:00,0,0,0.0
2018-01-20 07:00:00,0,0,0.0
2018-01-20 07:15:00,0,0,0.0
2018-01-20 07:30:00,0,0,0.0
2018-01-20 07:45:00,0,0,0.0
2018-01-20 08:00:00,0,0,0.0
2018-01-20 08:15:00,0,0,0.0
2018-01-20 08:30:00,0,0,0.0
2018-01-20 08:45:00,0,0,0.0
2018-01-20 09:00:00,0,0,0.0
2018-01-20 09:15:00,0,0,0.0
2018-01-20 09:30:00,0,0,0.0
2018-01-20 09:45:00,0,0,0.0
2018-01-20 10:00:00,0,0,0.0
2018-01-20 10:15:00,33494,1,38.0
2018-01-20 10:30:00,133986,13,833.0
2018-01-20 10:45:00,33499,-1,82.0
2018-01-20 11:00:00,134006,16,524.0
2018-01-20 11:15:00,33504,4,230.0
2018-01-20 11:30:00,100518,5,156.0
2018-01-20 11:45:00,167550,11,474.0
2018-01-20 12:00:00,134058,5,365.0
2018-01-20 12:15:00,201117,15,634.0
2018-01-20 12:30:00,167625,5,312.4
2018-01-20 12:45:00,268252,21,894.0
2018-01-20 13:00:00,234774,9,713.0
2018-01-20 13:15:00,100635,4,160.0
2018-01-20 13:30:00,100644,5,237.0
2018-01-20 13:45:00,167760,15,1118.0
2018-01-20 14:00:00,234906,22,1194.6
2018-01-20 14:15:00,234955,11,667.0
2018-01-20 14:30:00,268580,11,577.0
2018-01-20 14:45:00,235060,14,625.0
2018-01-20 15:00:00,235109,15,568.0
2018-01-20 15:15:00,167965,8,613.0
2018-01-20 15:30:00,67193,4,96.0
2018-01-20 15:45:00,201603,7,340.0
2018-01-20 16:00:00,168030,14,789.0
2018-01-20 16:15:00,168055,7,427.0
2018-01-20 16:30:00,201699,11,537.0
2018-01-20 16:45:00,235361,12,584.0
2018-01-20 17:00:00,235410,14,827.0
2018-01-20 17:15:00,302742,18,861.0
2018-01-20 17:30:00,235522,15,642.0
2018-01-20 17:45:00,201915,10,999.0
2018-01-20 18:00:00,100971,5,214.0
2018-01-20 18:15:00,100980,5,316.0
2018-01-20 18:30:00,33662,1,30.0
2018-01-20 18:45:00,0,0,0.0
2018-01-20 19:00:00,100992,13,301.0
2018-01-20 19:15:00,0,0,0.0
2018-01-20 19:30:00,0,0,0.0
2018-01-20 19:45:00,0,0,0.0
2018-01-20 20:00:00,0,0,0.0
2018-01-20 20:15:00,0,0,0.0
2018-01-20 20:30:00,0,0,0.0
2018-01-20 20:45:00,0,0,0.0
2018-01-20 21:00:00,0,0,0.0
2018-01-20 21:15:00,0,0,0.0
2018-01-20 21:30:00,0,0,0.0
2018-01-20 21:45:00,0,0,0.0
2018-01-20 22:00:00,0,0,0.0
2018-01-20 22:15:00,0,0,0.0
2018-01-20 22:30:00,0,0,0.0
2018-01-20 22:45:00,0,0,0.0
2018-01-20 23:00:00,0,0,0.0
2018-01-20 23:15:00,0,0,0.0
2018-01-20 23:30:00,0,0,0.0
2018-01-20 23:45:00,0,0,0.0
2018-01-21 00:00:00,0,0,0.0
2018-01-21 00:15:00,0,0,0.0
2018-01-21 00:30:00,0,0,0.0
2018-01-21 00:45:00,0,0,0.0
2018-01-21 01:00:00,0,0,0.0
2018-01-21 01:15:00,0,0,0.0
2018-01-21 01:30:00,0,0,0.0
2018-01-21 01:45:00,0,0,0.0
2018-01-21 02:00:00,0,0,0.0
2018-01-21 02:15:00,0,0,0.0
2018-01-21 02:30:00,0,0,0.0
2018-01-21 02:45:00,0,0,0.0
2018-01-21 03:00:00,0,0,0.0
2018-01-21 03:15:00,0,0,0.0
2018-01-21 03:30:00,0,0,0.0
2018-01-21 03:45:00,0,0,0.0
2018-01-21 04:00:00,0,0,0.0
2018-01-21 04:15:00,0,0,0.0
2018-01-21 04:30:00,0,0,0.0
2018-01-21 04:45:00,0,0,0.0
2018-01-21 05:00:00,0,0,0.0
2018-01-21 05:15:00,0,0,0.0
2018-01-21 05:30:00,0,0,0.0
2018-01-21 05:45:00,0,0,0.0
2018-01-21 06:00:00,0,0,0.0
2018-01-21 06:15:00,0,0,0.0
2018-01-21 06:30:00,0,0,0.0
2018-01-21 06:45:00,0,0,0.0
2018-01-21 07:00:00,0,0,0.0
2018-01-21 07:15:00,0,0,0.0
2018-01-21 07:30:00,0,0,0.0
2018-01-21 07:45:00,0,0,0.0
2018-01-21 08:00:00,0,0,0.0
2018-01-21 08:15:00,0,0,0.0
2018-01-21 08:30:00,0,0,0.0
2018-01-21 08:45:00,0,0,0.0
2018-01-21 09:00:00,0,0,0.0
2018-01-21 09:15:00,0,0,0.0
2018-01-21 09:30:00,0,0,0.0
2018-01-21 09:45:00,0,0,0.0
2018-01-21 10:00:00,0,0,0.0
2018-01-21 10:15:00,33666,1,114.0
2018-01-21 10:30:00,0,0,0.0
2018-01-21 10:45:00,33667,1,93.0
2018-01-21 11:00:00,67337,3,205.0
2018-01-21 11:15:00,235711,9,398.0
2018-01-21 11:30:00,101034,4,244.0
2018-01-21 11:45:00,67361,5,158.4
2018-01-21 12:00:00,235795,10,546.0
2018-01-21 12:15:00,67379,2,173.0
2018-01-21 12:30:00,33691,1,40.0
2018-01-21 12:45:00,336965,33,1940.6
2018-01-21 13:00:00,202227,14,616.0
2018-01-21 13:15:00,168550,11,1164.0
2018-01-21 13:30:00,67427,2,81.0
2018-01-21 13:45:00,67431,2,101.2
2018-01-21 14:00:00,236040,9,513.6
2018-01-21 14:15:00,202359,11,577.0
2018-01-21 14:30:00,134926,16,723.0
2018-01-21 14:45:00,134942,5,362.0
2018-01-21 15:00:00,202443,9,399.0
2018-01-21 15:15:00,236229,18,1035.0
2018-01-21 15:30:00,101256,4,121.0
2018-01-21 15:45:00,202539,7,1129.0
2018-01-21 16:00:00,202575,11,588.2
2018-01-21 16:15:00,33766,1,60.0
2018-01-21 16:30:00,67535,3,151.0
2018-01-21 16:45:00,135082,5,239.0
2018-01-21 17:00:00,101322,11,415.6
2018-01-21 17:15:00,33776,4,148.0
2018-01-21 17:30:00,33777,2,124.8
2018-01-21 17:45:00,202683,14,1078.0
2018-01-21 18:00:00,101355,3,76.2
2018-01-21 18:15:00,135154,6,655.0
2018-01-21 18:30:00,0,0,0.0
2018-01-21 18:45:00,67583,6,1012.0
2018-01-21 19:00:00,0,0,0.0
2018-01-21 19:15:00,0,0,0.0
2018-01-21 19:30:00,0,0,0.0
2018-01-21 19:45:00,0,0,0.0
2018-01-21 20:00:00,0,0,0.0
2018-01-21 20:15:00,0,0,0.0
2018-01-21 20:30:00,0,0,0.0
2018-01-21 20:45:00,0,0,0.0
2018-01-21 21:00:00,0,0,0.0
2018-01-21 21:15:00,0,0,0.0
2018-01-21 21:30:00,0,0,0.0
2018-01-21 21:45:00,0,0,0.0
2018-01-21 22:00:00,0,0,0.0
2018-01-21 22:15:00,0,0,0.0
2018-01-21 22:30:00,0,0,0.0
2018-01-21 22:45:00,0,0,0.0
2018-01-21 23:00:00,0,0,0.0
2018-01-21 23:15:00,0,0,0.0
2018-01-21 23:30:00,0,0,0.0
2018-01-21 23:45:00,0,0,0.0
2018-01-22 00:00:00,0,0,0.0
2018-01-22 00:15:00,0,0,0.0
2018-01-22 00:30:00,0,0,0.0
2018-01-22 00:45:00,0,0,0.0
2018-01-22 01:00:00,0,0,0.0
2018-01-22 01:15:00,0,0,0.0
2018-01-22 01:30:00,0,0,0.0
2018-01-22 01:45:00,0,0,0.0
2018-01-22 02:00:00,0,0,0.0
2018-01-22 02:15:00,0,0,0.0
2018-01-22 02:30:00,0,0,0.0
2018-01-22 02:45:00,0,0,0.0
2018-01-22 03:00:00,0,0,0.0
2018-01-22 03:15:00,0,0,0.0
2018-01-22 03:30:00,0,0,0.0
2018-01-22 03:45:00,0,0,0.0
2018-01-22 04:00:00,0,0,0.0
2018-01-22 04:15:00,0,0,0.0
2018-01-22 04:30:00,0,0,0.0
2018-01-22 04:45:00,0,0,0.0
2018-01-22 05:00:00,0,0,0.0
2018-01-22 05:15:00,0,0,0.0
2018-01-22 05:30:00,0,0,0.0
2018-01-22 05:45:00,0,0,0.0
2018-01-22 06:00:00,0,0,0.0
2018-01-22 06:15:00,0,0,0.0
2018-01-22 06:30:00,0,0,0.0
2018-01-22 06:45:00,0,0,0.0
2018-01-22 07:00:00,0,0,0.0
2018-01-22 07:15:00,0,0,0.0
2018-01-22 07:30:00,0,0,0.0
2018-01-22 07:45:00,0,0,0.0
2018-01-22 08:00:00,0,0,0.0
2018-01-22 08:15:00,0,0,0.0
2018-01-22 08:30:00,0,0,0.0
2018-01-22 08:45:00,0,0,0.0
2018-01-22 09:00:00,0,0,0.0
2018-01-22 09:15:00,0,0,0.0
2018-01-22 09:30:00,0,0,0.0
2018-01-22 09:45:00,0,0,0.0
2018-01-22 10:00:00,0,0,0.0
2018-01-22 10:15:00,101382,6,271.0
2018-01-22 10:30:00,0,0,0.0
2018-01-22 10:45:00,33796,4,126.0
2018-01-22 11:00:00,33797,2,75.0
2018-01-22 11:15:00,33798,1,42.0
2018-01-22 11:30:00,33799,1,56.0
2018-01-22 11:45:00,0,0,0.0
2018-01-22 12:00:00,101403,5,257.0
2018-01-22 12:15:00,0,0,0.0
2018-01-22 12:30:00,67607,4,128.0
2018-01-22 12:45:00,67613,3,200.0
2018-01-22 13:00:00,202864,9,372.6
2018-01-22 13:15:00,135266,8,312.0
2018-01-22 13:30:00,202929,9,332.0
2018-01-22 13:45:00,67651,2,134.0
2018-01-22 14:00:00,67655,10,497.0
2018-01-22 14:15:00,135326,4,84.0
2018-01-22 14:30:00,304542,11,591.0
2018-01-22 14:45:00,67687,2,238.0
2018-01-22 15:00:00,101538,6,285.0
2018-01-22 15:15:00,135398,4,213.0
2018-01-22 15:30:00,135414,1,482.0
2018-01-22 15:45:00,101571,4,350.0
2018-01-22 16:00:00,101580,4,186.0
2018-01-22 16:15:00,67725,2,97.0
2018-01-22 16:30:00,135462,4,201.2
2018-01-22 16:45:00,101607,8,462.0
2018-01-22 17:00:00,101616,3,176.4
2018-01-22 17:15:00,135502,10,1126.0
2018-01-22 17:30:00,101637,11,986.0
2018-01-22 17:45:00,135530,8,694.0
2018-01-22 18:00:00,135546,7,300.0
2018-01-22 18:15:00,101670,4,144.0
2018-01-22 18:30:00,67785,2,75.0
2018-01-22 18:45:00,33894,1,37.0
2018-01-22 19:00:00,0,0,0.0
2018-01-22 19:15:00,0,0,0.0
2018-01-22 19:30:00,0,0,0.0
2018-01-22 19:45:00,0,0,0.0
2018-01-22 20:00:00,0,0,0.0
2018-01-22 20:15:00,0,0,0.0
2018-01-22 20:30:00,0,0,0.0
2018-01-22 20:45:00,0,0,0.0
2018-01-22 21:00:00,0,0,0.0
2018-01-22 21:15:00,0,0,0.0
2018-01-22 21:30:00,0,0,0.0
2018-01-22 21:45:00,0,0,0.0
2018-01-22 22:00:00,0,0,0.0
2018-01-22 22:15:00,0,0,0.0
2018-01-22 22:30:00,0,0,0.0
2018-01-22 22:45:00,0,0,0.0
2018-01-22 23:00:00,0,0,0.0
2018-01-22 23:15:00,0,0,0.0
2018-01-22 23:30:00,0,0,0.0
2018-01-22 23:45:00,0,0,0.0
2018-01-23 00:00:00,0,0,0.0
2018-01-23 00:15:00,0,0,0.0
2018-01-23 00:30:00,0,0,0.0
2018-01-23 00:45:00,0,0,0.0
2018-01-23 01:00:00,0,0,0.0
2018-01-23 01:15:00,0,0,0.0
2018-01-23 01:30:00,0,0,0.0
2018-01-23 01:45:00,0,0,0.0
2018-01-23 02:00:00,0,0,0.0
2018-01-23 02:15:00,0,0,0.0
2018-01-23 02:30:00,0,0,0.0
2018-01-23 02:45:00,0,0,0.0
2018-01-23 03:00:00,0,0,0.0
2018-01-23 03:15:00,0,0,0.0
2018-01-23 03:30:00,0,0,0.0
2018-01-23 03:45:00,0,0,0.0
2018-01-23 04:00:00,0,0,0.0
2018-01-23 04:15:00,0,0,0.0
2018-01-23 04:30:00,0,0,0.0
2018-01-23 04:45:00,0,0,0.0
2018-01-23 05:00:00,0,0,0.0
2018-01-23 05:15:00,0,0,0.0
2018-01-23 05:30:00,0,0,0.0
2018-01-23 05:45:00,0,0,0.0
2018-01-23 06:00:00,0,0,0.0
2018-01-23 06:15:00,0,0,0.0
2018-01-23 06:30:00,0,0,0.0
2018-01-23 06:45:00,0,0,0.0
2018-01-23 07:00:00,0,0,0.0
2018-01-23 07:15:00,0,0,0.0
2018-01-23 07:30:00,0,0,0.0
2018-01-23 07:45:00,0,0,0.0
2018-01-23 08:00:00,0,0,0.0
2018-01-23 08:15:00,0,0,0.0
2018-01-23 08:30:00,0,0,0.0
2018-01-23 08:45:00,0,0,0.0
2018-01-23 09:00:00,0,0,0.0
2018-01-23 09:15:00,0,0,0.0
2018-01-23 09:30:00,0,0,0.0
2018-01-23 09:45:00,0,0,0.0
2018-01-23 10:00:00,0,0,0.0
2018-01-23 10:15:00,67791,2,82.0
2018-01-23 10:30:00,33897,1,49.0
2018-01-23 10:45:00,33898,1,39.0
2018-01-23 11:00:00,67799,4,173.0
2018-01-23 11:15:00,0,0,0.0
2018-01-23 11:30:00,203421,9,407.0
2018-01-23 11:45:00,33907,1,54.0
2018-01-23 12:00:00,67817,3,257.0
2018-01-23 12:15:00,67821,3,143.0
2018-01-23 12:30:00,67825,2,135.0
2018-01-23 12:45:00,169580,5,97.0
2018-01-23 13:00:00,67839,2,96.0
2018-01-23 13:15:00,203541,11,574.0
2018-01-23 13:30:00,135714,5,216.0
2018-01-23 13:45:00,135730,8,814.0
2018-01-23 14:00:00,67871,2,218.0
2018-01-23 14:15:00,67875,2,95.2
2018-01-23 14:30:00,203649,3,622.0
2018-01-23 14:45:00,101838,4,217.0
2018-01-23 15:00:00,33948,1,37.0
2018-01-23 15:15:00,169755,9,796.0
2018-01-23 15:30:00,203743,12,914.0
2018-01-23 15:45:00,237748,10,790.0
2018-01-23 16:00:00,33968,2,35.0
2018-01-23 16:15:00,135882,6,429.0
2018-01-23 16:30:00,135898,4,164.0
2018-01-23 16:45:00,67955,3,204.0
2018-01-23 17:00:00,101940,6,204.8
2018-01-23 17:15:00,0,0,0.0
2018-01-23 17:30:00,33982,1,42.0
2018-01-23 17:45:00,101952,2,197.0
2018-01-23 18:00:00,169940,7,585.6
2018-01-23 18:15:00,67983,2,131.0
2018-01-23 18:30:00,67987,5,223.6
2018-01-23 18:45:00,101988,5,242.2
2018-01-23 19:00:00,0,0,0.0
2018-01-23 19:15:00,0,0,0.0
2018-01-23 19:30:00,0,0,0.0
2018-01-23 19:45:00,0,0,0.0
2018-01-23 20:00:00,0,0,0.0
2018-01-23 20:15:00,0,0,0.0
2018-01-23 20:30:00,0,0,0.0
2018-01-23 20:45:00,0,0,0.0
2018-01-23 21:00:00,0,0,0.0
2018-01-23 21:15:00,0,0,0.0
2018-01-23 21:30:00,0,0,0.0
2018-01-23 21:45:00,0,0,0.0
2018-01-23 22:00:00,0,0,0.0
2018-01-23 22:15:00,0,0,0.0
2018-01-23 22:30:00,0,0,0.0
2018-01-23 22:45:00,0,0,0.0
2018-01-23 23:00:00,0,0,0.0
2018-01-23 23:15:00,0,0,0.0
2018-01-23 23:30:00,0,0,0.0
2018-01-23 23:45:00,0,0,0.0
2018-01-24 00:00:00,0,0,0.0
2018-01-24 00:15:00,0,0,0.0
2018-01-24 00:30:00,0,0,0.0
2018-01-24 00:45:00,0,0,0.0
2018-01-24 01:00:00,0,0,0.0
2018-01-24 01:15:00,0,0,0.0
2018-01-24 01:30:00,0,0,0.0
2018-01-24 01:45:00,0,0,0.0
2018-01-24 02:00:00,0,0,0.0
2018-01-24 02:15:00,0,0,0.0
2018-01-24 02:30:00,0,0,0.0
2018-01-24 02:45:00,0,0,0.0
2018-01-24 03:00:00,0,0,0.0
2018-01-24 03:15:00,0,0,0.0
2018-01-24 03:30:00,0,0,0.0
2018-01-24 03:45:00,0,0,0.0
2018-01-24 04:00:00,0,0,0.0
2018-01-24 04:15:00,0,0,0.0
2018-01-24 04:30:00,0,0,0.0
2018-01-24 04:45:00,0,0,0.0
2018-01-24 05:00:00,0,0,0.0
2018-01-24 05:15:00,0,0,0.0
2018-01-24 05:30:00,0,0,0.0
2018-01-24 05:45:00,0,0,0.0
2018-01-24 06:00:00,0,0,0.0
2018-01-24 06:15:00,0,0,0.0
2018-01-24 06:30:00,0,0,0.0
2018-01-24 06:45:00,0,0,0.0
2018-01-24 07:00:00,0,0,0.0
2018-01-24 07:15:00,0,0,0.0
2018-01-24 07:30:00,0,0,0.0
2018-01-24 07:45:00,0,0,0.0
2018-01-24 08:00:00,0,0,0.0
2018-01-24 08:15:00,0,0,0.0
2018-01-24 08:30:00,0,0,0.0
2018-01-24 08:45:00,0,0,0.0
2018-01-24 09:00:00,0,0,0.0
2018-01-24 09:15:00,0,0,0.0
2018-01-24 09:30:00,0,0,0.0
2018-01-24 09:45:00,0,0,0.0
2018-01-24 10:00:00,0,0,0.0
2018-01-24 10:15:00,67997,2,158.0
2018-01-24 10:30:00,34000,1,49.0
2018-01-24 10:45:00,68003,4,206.0
2018-01-24 11:00:00,0,0,0.0
2018-01-24 11:15:00,68007,2,151.0
2018-01-24 11:30:00,68011,2,192.0
2018-01-24 11:45:00,34008,3,121.0
2018-01-24 12:00:00,204069,10,429.0
2018-01-24 12:15:00,68031,2,82.0
2018-01-24 12:30:00,68035,2,67.0
2018-01-24 12:45:00,204129,10,1532.0
2018-01-24 13:00:00,136106,4,251.0
2018-01-24 13:15:00,136122,7,291.0
2018-01-24 13:30:00,136141,6,307.0
2018-01-24 13:45:00,102117,12,1055.0
2018-01-24 14:00:00,204261,6,242.0
2018-01-24 14:15:00,170245,6,354.0
2018-01-24 14:30:00,170270,7,371.0
2018-01-24 14:45:00,136234,5,198.0
2018-01-24 15:00:00,34061,1,44.0
2018-01-24 15:15:00,204387,14,804.4
2018-01-24 15:30:00,136279,3,259.0
2018-01-24 15:45:00,0,0,0.0
2018-01-24 16:00:00,306693,18,904.0
2018-01-24 16:15:00,102249,4,530.0
2018-01-24 16:30:00,170435,13,655.2
2018-01-24 16:45:00,136366,9,560.0
2018-01-24 17:00:00,34094,1,31.0
2018-01-24 17:15:00,136386,7,330.0
2018-01-24 17:30:00,136402,6,471.0
2018-01-24 17:45:00,0,0,0.0
2018-01-24 18:00:00,136418,6,350.0
2018-01-24 18:15:00,204657,13,735.0
2018-01-24 18:30:00,170575,9,755.4
2018-01-24 18:45:00,136478,4,382.0
2018-01-24 19:00:00,102369,5,260.0
2018-01-24 19:15:00,0,0,0.0
2018-01-24 19:30:00,0,0,0.0
2018-01-24 19:45:00,0,0,0.0
2018-01-24 20:00:00,0,0,0.0
2018-01-24 20:15:00,0,0,0.0
2018-01-24 20:30:00,0,0,0.0
2018-01-24 20:45:00,0,0,0.0
2018-01-24 21:00:00,0,0,0.0
2018-01-24 21:15:00,0,0,0.0
2018-01-24 21:30:00,0,0,0.0
2018-01-24 21:45:00,0,0,0.0
2018-01-24 22:00:00,0,0,0.0
2018-01-24 22:15:00,0,0,0.0
2018-01-24 22:30:00,0,0,0.0
2018-01-24 22:45:00,0,0,0.0
2018-01-24 23:00:00,0,0,0.0
2018-01-24 23:15:00,0,0,0.0
2018-01-24 23:30:00,0,0,0.0
2018-01-24 23:45:00,0,0,0.0
2018-01-25 00:00:00,0,0,0.0
2018-01-25 00:15:00,0,0,0.0
2018-01-25 00:30:00,0,0,0.0
2018-01-25 00:45:00,0,0,0.0
2018-01-25 01:00:00,0,0,0.0
2018-01-25 01:15:00,0,0,0.0
2018-01-25 01:30:00,0,0,0.0
2018-01-25 01:45:00,0,0,0.0
2018-01-25 02:00:00,0,0,0.0
2018-01-25 02:15:00,0,0,0.0
2018-01-25 02:30:00,0,0,0.0
2018-01-25 02:45:00,0,0,0.0
2018-01-25 03:00:00,0,0,0.0
2018-01-25 03:15:00,0,0,0.0
2018-01-25 03:30:00,0,0,0.0
2018-01-25 03:45:00,0,0,0.0
2018-01-25 04:00:00,0,0,0.0
2018-01-25 04:15:00,0,0,0.0
2018-01-25 04:30:00,0,0,0.0
2018-01-25 04:45:00,0,0,0.0
2018-01-25 05:00:00,0,0,0.0
2018-01-25 05:15:00,0,0,0.0
2018-01-25 05:30:00,0,0,0.0
2018-01-25 05:45:00,0,0,0.0
2018-01-25 06:00:00,0,0,0.0
2018-01-25 06:15:00,0,0,0.0
2018-01-25 06:30:00,0,0,0.0
2018-01-25 06:45:00,0,0,0.0
2018-01-25 07:00:00,0,0,0.0
2018-01-25 07:15:00,0,0,0.0
2018-01-25 07:30:00,0,0,0.0
2018-01-25 07:45:00,0,0,0.0
2018-01-25 08:00:00,0,0,0.0
2018-01-25 08:15:00,0,0,0.0
2018-01-25 08:30:00,0,0,0.0
2018-01-25 08:45:00,0,0,0.0
2018-01-25 09:00:00,0,0,0.0
2018-01-25 09:15:00,0,0,0.0
2018-01-25 09:30:00,0,0,0.0
2018-01-25 09:45:00,0,0,0.0
2018-01-25 10:00:00,0,0,0.0
2018-01-25 10:15:00,0,0,0.0
2018-01-25 10:30:00,34125,1,67.0
2018-01-25 10:45:00,34126,1,37.0
2018-01-25 11:00:00,68255,2,50.0
2018-01-25 11:15:00,102390,3,421.4
2018-01-25 11:30:00,68265,2,63.0
2018-01-25 11:45:00,34134,2,36.0
2018-01-25 12:00:00,68271,3,130.0
2018-01-25 12:15:00,68275,3,172.0
2018-01-25 12:30:00,204853,20,833.6
2018-01-25 12:45:00,102441,4,259.0
2018-01-25 13:00:00,136602,5,356.0
2018-01-25 13:15:00,102462,4,234.0
2018-01-25 13:30:00,170795,8,362.0
2018-01-25 13:45:00,136654,10,695.0
2018-01-25 14:00:00,34166,2,144.0
2018-01-25 14:15:00,136674,2,102.0
2018-01-25 14:30:00,34171,1,81.0
2018-01-25 14:45:00,273404,11,862.0
2018-01-25 15:00:00,170911,6,275.0
2018-01-25 15:15:00,68373,1,229.0
2018-01-25 15:30:00,239337,17,948.0
2018-01-25 15:45:00,102588,5,214.0
2018-01-25 16:00:00,136798,6,194.0
2018-01-25 16:15:00,102609,4,201.0
2018-01-25 16:30:00,136826,5,214.0
2018-01-25 16:45:00,102630,8,551.0
2018-01-25 17:00:00,273724,16,789.0
2018-01-25 17:15:00,68441,3,139.0
2018-01-25 17:30:00,205347,7,801.0
2018-01-25 17:45:00,273852,16,657.2
2018-01-25 18:00:00,205431,7,450.0
2018-01-25 18:15:00,205467,5,373.0
2018-01-25 18:30:00,239764,8,672.0
2018-01-25 18:45:00,171290,6,286.0
2018-01-25 19:00:00,102786,3,112.0
2018-01-25 19:15:00,102795,3,361.0
2018-01-25 19:30:00,68537,2,96.0
2018-01-25 19:45:00,137086,7,362.0
2018-01-25 20:00:00,68549,1,203.0
2018-01-25 20:15:00,0,0,0.0
2018-01-25 20:30:00,137110,10,949.0
2018-01-25 20:45:00,102843,8,578.0
2018-01-25 21:00:00,68567,5,237.4
2018-01-25 21:15:00,0,0,0.0
2018-01-25 21:30:00,0,0,0.0
2018-01-25 21:45:00,0,0,0.0
2018-01-25 22:00:00,0,0,0.0
2018-01-25 22:15:00,0,0,0.0
2018-01-25 22:30:00,0,0,0.0
2018-01-25 22:45:00,0,0,0.0
2018-01-25 23:00:00,0,0,0.0
2018-01-25 23:15:00,0,0,0.0
2018-01-25 23:30:00,0,0,0.0
2018-01-25 23:45:00,0,0,0.0
2018-01-26 00:00:00,0,0,0.0
2018-01-26 00:15:00,0,0,0.0
2018-01-26 00:30:00,0,0,0.0
2018-01-26 00:45:00,0,0,0.0
2018-01-26 01:00:00,0,0,0.0
2018-01-26 01:15:00,0,0,0.0
2018-01-26 01:30:00,0,0,0.0
2018-01-26 01:45:00,0,0,0.0
2018-01-26 02:00:00,0,0,0.0
2018-01-26 02:15:00,0,0,0.0
2018-01-26 02:30:00,0,0,0.0
2018-01-26 02:45:00,0,0,0.0
2018-01-26 03:00:00,0,0,0.0
2018-01-26 03:15:00,0,0,0.0
2018-01-26 03:30:00,0,0,0.0
2018-01-26 03:45:00,0,0,0.0
2018-01-26 04:00:00,0,0,0.0
2018-01-26 04:15:00,0,0,0.0
2018-01-26 04:30:00,0,0,0.0
2018-01-26 04:45:00,0,0,0.0
2018-01-26 05:00:00,0,0,0.0
2018-01-26 05:15:00,0,0,0.0
2018-01-26 05:30:00,0,0,0.0
2018-01-26 05:45:00,0,0,0.0
2018-01-26 06:00:00,0,0,0.0
2018-01-26 06:15:00,0,0,0.0
2018-01-26 06:30:00,0,0,0.0
2018-01-26 06:45:00,0,0,0.0
2018-01-26 07:00:00,0,0,0.0
2018-01-26 07:15:00,0,0,0.0
2018-01-26 07:30:00,0,0,0.0
2018-01-26 07:45:00,0,0,0.0
2018-01-26 08:00:00,0,0,0.0
2018-01-26 08:15:00,0,0,0.0
2018-01-26 08:30:00,0,0,0.0
2018-01-26 08:45:00,0,0,0.0
2018-01-26 09:00:00,0,0,0.0
2018-01-26 09:15:00,0,0,0.0
2018-01-26 09:30:00,0,0,0.0
2018-01-26 09:45:00,0,0,0.0
2018-01-26 10:00:00,0,0,0.0
2018-01-26 10:15:00,0,0,0.0
2018-01-26 10:30:00,68571,5,121.0
2018-01-26 10:45:00,0,0,0.0
2018-01-26 11:00:00,68577,3,148.0
2018-01-26 11:15:00,102873,7,358.0
2018-01-26 11:30:00,68587,2,212.0
2018-01-26 11:45:00,171485,10,481.8
2018-01-26 12:00:00,137206,5,283.0
2018-01-26 12:15:00,171530,7,366.0
2018-01-26 12:30:00,34309,2,37.2
2018-01-26 12:45:00,102933,12,487.0
2018-01-26 13:00:00,171575,10,878.0
2018-01-26 13:15:00,68637,2,101.0
2018-01-26 13:30:00,0,0,0.0
2018-01-26 13:45:00,240261,15,690.0
2018-01-26 14:00:00,171645,7,733.0
2018-01-26 14:15:00,137334,5,308.0
2018-01-26 14:30:00,137350,7,571.0
2018-01-26 14:45:00,171710,9,455.0
2018-01-26 15:00:00,446563,20,1124.0
2018-01-26 15:15:00,240527,7,1075.0
2018-01-26 15:30:00,240576,8,507.0
2018-01-26 15:45:00,240625,19,1417.0
2018-01-26 16:00:00,171905,7,353.0
2018-01-26 16:15:00,137542,5,450.0
2018-01-26 16:30:00,240737,14,933.0
2018-01-26 16:45:00,137586,11,595.4
2018-01-26 17:00:00,206409,11,686.2
2018-01-26 17:15:00,34405,1,38.0
2018-01-26 17:30:00,240863,10,623.0
2018-01-26 17:45:00,103242,3,155.0
2018-01-26 18:00:00,34416,1,39.0
2018-01-26 18:15:00,34417,1,158.4
2018-01-26 18:30:00,0,0,0.0
2018-01-26 18:45:00,0,0,0.0
2018-01-26 19:00:00,0,0,0.0
2018-01-26 19:15:00,0,0,0.0
2018-01-26 19:30:00,0,0,0.0
2018-01-26 19:45:00,0,0,0.0
2018-01-26 20:00:00,0,0,0.0
2018-01-26 20:15:00,0,0,0.0
2018-01-26 20:30:00,0,0,0.0
2018-01-26 20:45:00,0,0,0.0
2018-01-26 21:00:00,0,0,0.0
2018-01-26 21:15:00,0,0,0.0
2018-01-26 21:30:00,0,0,0.0
2018-01-26 21:45:00,0,0,0.0
2018-01-26 22:00:00,0,0,0.0
2018-01-26 22:15:00,0,0,0.0
2018-01-26 22:30:00,0,0,0.0
2018-01-26 22:45:00,0,0,0.0
2018-01-26 23:00:00,0,0,0.0
2018-01-26 23:15:00,0,0,0.0
2018-01-26 23:30:00,0,0,0.0
2018-01-26 23:45:00,0,0,0.0
2018-01-27 00:00:00,0,0,0.0
2018-01-27 00:15:00,0,0,0.0
2018-01-27 00:30:00,0,0,0.0
2018-01-27 00:45:00,0,0,0.0
